name1,name2,desc1,desc2
CCS:119,PheCode:614.1,"oophorectomy, unilateral and bilateral","pelvic peritoneal adhesions, female (postoperative) (postinfection)"
CCS:119,PheCode:614.3,"oophorectomy, unilateral and bilateral",pelvic inflammatory disease (pid)
CCS:119,PheCode:614.32,"oophorectomy, unilateral and bilateral",chronic inflammatory pelvic disease
CCS:119,PheCode:615,"oophorectomy, unilateral and bilateral",endometriosis
CCS:119,PheCode:618.2,"oophorectomy, unilateral and bilateral",uterine/uterovaginal prolapse
CCS:119,PheCode:619,"oophorectomy, unilateral and bilateral",noninflammatory female genital disorders
CCS:119,PheCode:619.1,"oophorectomy, unilateral and bilateral","noninflammatory disorders of ovary, fallopian tube, and broad ligament"
CCS:119,PheCode:619.2,"oophorectomy, unilateral and bilateral","disorders of uterus, nec"
CCS:119,PheCode:621,"oophorectomy, unilateral and bilateral",endometrial hyperplasia
CCS:119,PheCode:622,"oophorectomy, unilateral and bilateral",polyp of female genital organs
CCS:119,PheCode:622.1,"oophorectomy, unilateral and bilateral",polyp of corpus uteri
CCS:119,PheCode:625,"oophorectomy, unilateral and bilateral",pain and other symptoms associated with female genital organs
CCS:119,PheCode:626.12,"oophorectomy, unilateral and bilateral",excessive or frequent menstruation
CCS:119,PheCode:628,"oophorectomy, unilateral and bilateral",ovarian cyst
CCS:12,PheCode:193,other therapeutic endocrine procedures,thyroid cancer
CCS:12,PheCode:226,other therapeutic endocrine procedures,benign neoplasm of thyroid glands
CCS:12,PheCode:227,other therapeutic endocrine procedures,benign neoplasm of other endocrine glands and related structures
CCS:12,PheCode:227.2,other therapeutic endocrine procedures,benign neoplasm of parathyroid gland
CCS:12,PheCode:240,other therapeutic endocrine procedures,simple and unspecified goiter
CCS:12,PheCode:241.1,other therapeutic endocrine procedures,nontoxic uninodular goiter
CCS:12,PheCode:252,other therapeutic endocrine procedures,disorders of parathyroid gland
CCS:12,PheCode:252.1,other therapeutic endocrine procedures,hyperparathyroidism
CCS:123,PheCode:218,other operations on fallopian tubes,benign neoplasm of uterus
CCS:123,PheCode:218.1,other operations on fallopian tubes,uterine leiomyoma
CCS:123,PheCode:220,other operations on fallopian tubes,benign neoplasm of ovary
CCS:123,PheCode:614.1,other operations on fallopian tubes,"pelvic peritoneal adhesions, female (postoperative) (postinfection)"
CCS:123,PheCode:615,other operations on fallopian tubes,endometriosis
CCS:123,PheCode:619.1,other operations on fallopian tubes,"noninflammatory disorders of ovary, fallopian tube, and broad ligament"
CCS:123,PheCode:621,other operations on fallopian tubes,endometrial hyperplasia
CCS:123,PheCode:622,other operations on fallopian tubes,polyp of female genital organs
CCS:123,PheCode:622.1,other operations on fallopian tubes,polyp of corpus uteri
CCS:123,PheCode:626.12,other operations on fallopian tubes,excessive or frequent menstruation
CCS:123,PheCode:628,other operations on fallopian tubes,ovarian cyst
CCS:124,PheCode:218,"hysterectomy, abdominal and vaginal",benign neoplasm of uterus
CCS:124,PheCode:218.1,"hysterectomy, abdominal and vaginal",uterine leiomyoma
CCS:124,PheCode:218.2,"hysterectomy, abdominal and vaginal",other benign neoplasm of uterus
CCS:124,PheCode:220,"hysterectomy, abdominal and vaginal",benign neoplasm of ovary
CCS:124,PheCode:614,"hysterectomy, abdominal and vaginal",inflammatory diseases of female pelvic organs
CCS:124,PheCode:614.1,"hysterectomy, abdominal and vaginal","pelvic peritoneal adhesions, female (postoperative) (postinfection)"
CCS:124,PheCode:615,"hysterectomy, abdominal and vaginal",endometriosis
CCS:124,PheCode:618,"hysterectomy, abdominal and vaginal",genital prolapse
CCS:124,PheCode:618.1,"hysterectomy, abdominal and vaginal",prolapse of vaginal walls
CCS:124,PheCode:618.2,"hysterectomy, abdominal and vaginal",uterine/uterovaginal prolapse
CCS:124,PheCode:619,"hysterectomy, abdominal and vaginal",noninflammatory female genital disorders
CCS:124,PheCode:619.1,"hysterectomy, abdominal and vaginal","noninflammatory disorders of ovary, fallopian tube, and broad ligament"
CCS:124,PheCode:619.2,"hysterectomy, abdominal and vaginal","disorders of uterus, nec"
CCS:124,PheCode:621,"hysterectomy, abdominal and vaginal",endometrial hyperplasia
CCS:124,PheCode:622,"hysterectomy, abdominal and vaginal",polyp of female genital organs
CCS:124,PheCode:622.1,"hysterectomy, abdominal and vaginal",polyp of corpus uteri
CCS:124,PheCode:626.12,"hysterectomy, abdominal and vaginal",excessive or frequent menstruation
CCS:124,PheCode:628,"hysterectomy, abdominal and vaginal",ovarian cyst
CCS:125,PheCode:180,other excision of cervix and uterus,cervical cancer and dysplasia
CCS:125,PheCode:180.3,other excision of cervix and uterus,cervical intraepithelial neoplasia [cin] [cervical dysplasia]
CCS:125,PheCode:218,other excision of cervix and uterus,benign neoplasm of uterus
CCS:125,PheCode:218.1,other excision of cervix and uterus,uterine leiomyoma
CCS:125,PheCode:220,other excision of cervix and uterus,benign neoplasm of ovary
CCS:125,PheCode:614,other excision of cervix and uterus,inflammatory diseases of female pelvic organs
CCS:125,PheCode:614.1,other excision of cervix and uterus,"pelvic peritoneal adhesions, female (postoperative) (postinfection)"
CCS:125,PheCode:614.51,other excision of cervix and uterus,cervicitis and endocervicitis
CCS:125,PheCode:615,other excision of cervix and uterus,endometriosis
CCS:125,PheCode:619,other excision of cervix and uterus,noninflammatory female genital disorders
CCS:125,PheCode:619.1,other excision of cervix and uterus,"noninflammatory disorders of ovary, fallopian tube, and broad ligament"
CCS:125,PheCode:619.3,other excision of cervix and uterus,noninflammatory disorders of cervix
CCS:125,PheCode:620,other excision of cervix and uterus,dysplasia of female genital organs
CCS:125,PheCode:621,other excision of cervix and uterus,endometrial hyperplasia
CCS:125,PheCode:622,other excision of cervix and uterus,polyp of female genital organs
CCS:125,PheCode:622.1,other excision of cervix and uterus,polyp of corpus uteri
CCS:125,PheCode:622.2,other excision of cervix and uterus,mucous polyp of cervix
CCS:125,PheCode:623,other excision of cervix and uterus,hypertrophy of female genital organs
CCS:125,PheCode:626,other excision of cervix and uterus,disorders of menstruation and other abnormal bleeding from female genital tract
CCS:125,PheCode:626.1,other excision of cervix and uterus,irregular menstrual cycle/bleeding
CCS:125,PheCode:626.12,other excision of cervix and uterus,excessive or frequent menstruation
CCS:125,PheCode:626.13,other excision of cervix and uterus,irregular menstrual cycle
CCS:125,PheCode:626.14,other excision of cervix and uterus,irregular menstrual bleeding
CCS:125,PheCode:626.2,other excision of cervix and uterus,dysmenorrhea
CCS:125,PheCode:627.1,other excision of cervix and uterus,postmenopausal bleeding
CCS:125,PheCode:627.4,other excision of cervix and uterus,premenopausal menorrhagia
CCS:125,PheCode:628,other excision of cervix and uterus,ovarian cyst
CCS:13,PheCode:364,corneal transplant,corneal opacity and other disorders of cornea
CCS:13,PheCode:364.1,corneal transplant,corneal opacity
CCS:13,PheCode:364.2,corneal transplant,corneal edema
CCS:13,PheCode:364.4,corneal transplant,corneal degenerations
CCS:13,PheCode:364.5,corneal transplant,corneal dystrophy
CCS:13,PheCode:364.51,corneal transplant,fuchs' dystrophy
CCS:13,PheCode:364.9,corneal transplant,cornea replaced by transplant
CCS:13,PheCode:366,corneal transplant,cataract
CCS:13,PheCode:370.1,corneal transplant,corneal ulcer
CCS:13,PheCode:379.3,corneal transplant,aphakia and other disorders of lens
CCS:13,PheCode:379.5,corneal transplant,disorders of iris and ciliary body
CCS:13,PheCode:859,corneal transplant,complication due to other implant and internal device
CCS:130,PheCode:180,"other diagnostic procedures, female organs",cervical cancer and dysplasia
CCS:130,PheCode:180.3,"other diagnostic procedures, female organs",cervical intraepithelial neoplasia [cin] [cervical dysplasia]
CCS:130,PheCode:218,"other diagnostic procedures, female organs",benign neoplasm of uterus
CCS:130,PheCode:218.1,"other diagnostic procedures, female organs",uterine leiomyoma
CCS:130,PheCode:610,"other diagnostic procedures, female organs",benign mammary dysplasias
CCS:130,PheCode:610.1,"other diagnostic procedures, female organs",cystic mastopathy
CCS:130,PheCode:611,"other diagnostic procedures, female organs",abnormal findings on mammogram or breast exam
CCS:130,PheCode:614,"other diagnostic procedures, female organs",inflammatory diseases of female pelvic organs
CCS:130,PheCode:614.5,"other diagnostic procedures, female organs","inflammatory disease of cervix, vagina, and vulva"
CCS:130,PheCode:614.51,"other diagnostic procedures, female organs",cervicitis and endocervicitis
CCS:130,PheCode:614.52,"other diagnostic procedures, female organs",vaginitis and vulvovaginitis
CCS:130,PheCode:615,"other diagnostic procedures, female organs",endometriosis
CCS:130,PheCode:619,"other diagnostic procedures, female organs",noninflammatory female genital disorders
CCS:130,PheCode:619.2,"other diagnostic procedures, female organs","disorders of uterus, nec"
CCS:130,PheCode:619.3,"other diagnostic procedures, female organs",noninflammatory disorders of cervix
CCS:130,PheCode:619.4,"other diagnostic procedures, female organs",noninflammatory disorders of vagina
CCS:130,PheCode:619.5,"other diagnostic procedures, female organs",noninflammatory disorders of vulva and perineum
CCS:130,PheCode:620,"other diagnostic procedures, female organs",dysplasia of female genital organs
CCS:130,PheCode:621,"other diagnostic procedures, female organs",endometrial hyperplasia
CCS:130,PheCode:622,"other diagnostic procedures, female organs",polyp of female genital organs
CCS:130,PheCode:622.1,"other diagnostic procedures, female organs",polyp of corpus uteri
CCS:130,PheCode:622.2,"other diagnostic procedures, female organs",mucous polyp of cervix
CCS:130,PheCode:624,"other diagnostic procedures, female organs",symptoms involving female genital tract
CCS:130,PheCode:625,"other diagnostic procedures, female organs",pain and other symptoms associated with female genital organs
CCS:130,PheCode:626,"other diagnostic procedures, female organs",disorders of menstruation and other abnormal bleeding from female genital tract
CCS:130,PheCode:626.1,"other diagnostic procedures, female organs",irregular menstrual cycle/bleeding
CCS:130,PheCode:626.12,"other diagnostic procedures, female organs",excessive or frequent menstruation
CCS:130,PheCode:626.13,"other diagnostic procedures, female organs",irregular menstrual cycle
CCS:130,PheCode:626.14,"other diagnostic procedures, female organs",irregular menstrual bleeding
CCS:130,PheCode:626.8,"other diagnostic procedures, female organs","infertility, female"
CCS:130,PheCode:627,"other diagnostic procedures, female organs",menopausal and postmenopausal disorders
CCS:130,PheCode:627.1,"other diagnostic procedures, female organs",postmenopausal bleeding
CCS:130,PheCode:628,"other diagnostic procedures, female organs",ovarian cyst
CCS:130,PheCode:792,"other diagnostic procedures, female organs",abnormal papanicolaou smear of cervix and cervical hpv
CCS:130,PheCode:792.1,"other diagnostic procedures, female organs",papanicolaou smear of cervix or vagina with atypical squamous cells
CCS:131,PheCode:618,"other non-or therapeutic procedures, female organs",genital prolapse
CCS:131,PheCode:618.1,"other non-or therapeutic procedures, female organs",prolapse of vaginal walls
CCS:131,PheCode:618.2,"other non-or therapeutic procedures, female organs",uterine/uterovaginal prolapse
CCS:131,PheCode:619,"other non-or therapeutic procedures, female organs",noninflammatory female genital disorders
CCS:131,PheCode:619.3,"other non-or therapeutic procedures, female organs",noninflammatory disorders of cervix
CCS:131,PheCode:619.4,"other non-or therapeutic procedures, female organs",noninflammatory disorders of vagina
CCS:131,PheCode:622,"other non-or therapeutic procedures, female organs",polyp of female genital organs
CCS:131,PheCode:622.1,"other non-or therapeutic procedures, female organs",polyp of corpus uteri
CCS:131,PheCode:626,"other non-or therapeutic procedures, female organs",disorders of menstruation and other abnormal bleeding from female genital tract
CCS:131,PheCode:626.8,"other non-or therapeutic procedures, female organs","infertility, female"
CCS:132,PheCode:218,"other or therapeutic procedures, female organs",benign neoplasm of uterus
CCS:132,PheCode:218.1,"other or therapeutic procedures, female organs",uterine leiomyoma
CCS:132,PheCode:221,"other or therapeutic procedures, female organs",benign neoplasm of other female genital organs
CCS:132,PheCode:614,"other or therapeutic procedures, female organs",inflammatory diseases of female pelvic organs
CCS:132,PheCode:614.1,"other or therapeutic procedures, female organs","pelvic peritoneal adhesions, female (postoperative) (postinfection)"
CCS:132,PheCode:614.53,"other or therapeutic procedures, female organs",cyst or abscess of bartholin's gland
CCS:132,PheCode:615,"other or therapeutic procedures, female organs",endometriosis
CCS:132,PheCode:618,"other or therapeutic procedures, female organs",genital prolapse
CCS:132,PheCode:618.1,"other or therapeutic procedures, female organs",prolapse of vaginal walls
CCS:132,PheCode:618.2,"other or therapeutic procedures, female organs",uterine/uterovaginal prolapse
CCS:132,PheCode:619,"other or therapeutic procedures, female organs",noninflammatory female genital disorders
CCS:132,PheCode:619.1,"other or therapeutic procedures, female organs","noninflammatory disorders of ovary, fallopian tube, and broad ligament"
